order_id,product_id,quantity,selling_price,discount_pct,seller_id
2503,136,3,3494.58,20,28
2504,109,3,2053.51,30,28
2505,121,3,894.89,40,31
2505,14,1,14237.67,40,46
2506,76,3,4013.84,15,1
2507,190,3,1394.43,5,30
2508,165,2,19067.26,20,35
2509,165,1,17750.83,30,15
2509,73,1,3128.98,25,10
2510,158,1,15835.81,15,9
2511,123,1,4347.73,15,29
2511,93,3,2598.7,10,29
2512,169,3,14616.69,10,34
2513,26,3,28034.32,5,19
2514,183,1,1757.18,25,25
2515,183,3,1396.33,40,50
2515,130,1,3701.31,5,20
2516,119,3,1142.87,25,22
2516,198,1,1596.93,25,36
2517,115,2,697.65,20,49
2517,148,3,3225.75,30,45
2518,135,1,14319.05,30,22
2519,39,2,34375.48,40,21
2520,183,3,1789.12,25,43
2520,75,3,2521.18,30,27
2521,135,1,13085.36,40,43
2521,146,2,13331.62,20,34
2522,58,2,42284.2,15,37
2523,150,3,15899.19,5,9
2523,183,2,2181.48,10,36
2524,162,3,11384.6,25,22
2525,118,2,3523.89,20,14
2525,36,3,42049.84,40,26
2526,91,3,1405.14,20,19
2526,174,3,12786.68,20,30
2527,35,1,23673.4,30,2
2528,6,1,30387.73,10,2
2529,171,3,16040.43,10,27
2529,82,2,706.5,25,6
2530,28,3,39980.01,40,17
2530,11,3,29453.11,5,37
2531,170,1,6506.05,15,33
2532,132,2,5574.67,15,45
2532,41,1,39415.89,30,43
2533,185,3,1010.05,20,45
2533,90,3,4637.97,15,46
2534,12,1,37349.68,25,23
2535,40,2,29186.7,30,48
2535,56,1,58986.36,10,17
2536,60,2,44754.75,20,28
2536,175,2,2858.97,15,31
2537,100,2,1573.02,20,50
2538,13,3,40058.04,15,14
2538,182,3,1580.07,5,42
2539,1,2,31347.88,30,31
2539,161,3,10964.14,40,12
2540,22,3,53955.99,20,43
2540,68,2,26835.23,20,26
2541,172,2,12838.73,40,18
2541,192,2,494.46,10,6
2542,197,2,1021.4,25,15
2542,169,3,12793.05,10,16
2543,194,2,1524.7,40,13
2543,147,3,8276.93,15,24
2544,137,3,15871.32,20,29
2544,126,2,2923.46,20,14
2545,192,3,438.7,25,4
2546,168,2,2383.47,40,39
2547,69,2,60578.84,5,47
2547,47,2,45926.53,25,44
2548,169,3,15556.25,5,26
2549,46,2,32899.42,15,29
2549,66,3,29481.7,5,15
2550,17,3,42091.49,20,41
2550,103,1,2655.7,20,14
2551,100,3,1253.68,40,10
2552,92,1,2637.18,5,44
2553,131,3,7552.02,40,30
2553,183,1,1481.8,40,42
2554,24,3,38225.18,40,14
2555,177,2,12433.43,30,47
2556,155,2,21366.4,20,27
2557,196,2,988.54,25,39
2558,113,2,602.79,15,30
2558,93,3,2105.4,30,20
2559,122,1,3839.94,25,6
2560,156,3,13162.49,15,49
2560,75,3,1903.09,40,46
2561,3,3,12585.99,10,4
2561,56,3,59589.07,10,50
2562,101,3,2282.89,40,33
2563,108,1,1340.55,20,2
2563,195,3,1720.1,15,35
2564,124,3,1999.57,25,6
2564,18,2,29196.59,30,34
2565,17,3,39000.87,20,47
2565,193,2,541.56,15,6
2566,143,1,10629.13,30,39
2566,95,1,1399.33,15,24
2567,172,2,12933.14,40,2
2567,171,1,11594.42,40,10
2568,156,1,12740.04,10,15
2569,135,2,14253.47,30,40
2569,50,3,13530.26,15,23
2570,41,3,34762.85,40,27
2570,189,2,308.85,30,32
2571,83,2,3657.98,25,3
2571,63,1,67751.69,5,7
2572,186,1,992.16,5,44
2572,139,2,15759.5,15,31
2573,193,3,496.54,25,2
2573,29,1,44851.13,5,42
2574,1,3,33936.69,30,36
2575,125,2,3706.71,15,39
2575,65,2,27241.62,10,32
2576,137,3,15411.59,20,50
2576,97,2,1944.4,15,13
2577,196,1,1252.83,10,22
2577,77,2,922.06,25,29
2578,59,2,25638.65,40,13
2578,38,3,66107.58,10,10
2579,158,2,16033.6,10,5
2580,75,3,2838.11,20,14
2580,63,2,55788.82,10,19
2581,154,1,14607.68,30,19
2582,65,1,32070.71,5,31
2583,165,2,21532.13,5,37
2583,70,3,21871.0,10,23
2584,97,3,1539.24,30,2
2584,82,1,911.84,5,38
2585,193,2,623.59,10,20
2585,100,2,1491.13,20,28
2586,135,2,16320.56,25,29
2586,175,2,2167.6,40,44
2587,116,1,1856.77,30,8
2587,157,2,17576.06,15,35
2588,17,1,44772.55,15,28
2588,47,2,50354.42,20,22
2589,72,2,863.26,5,16
2589,37,3,39221.65,20,15
2590,95,1,1252.84,25,25
2590,21,3,58797.94,20,36
2591,96,3,3038.8,25,32
2591,57,3,10815.56,25,9
2592,164,1,19968.09,15,50
2593,82,2,783.93,20,19
2594,98,3,1448.66,5,21
2595,187,1,966.14,15,37
2595,78,2,2560.81,40,12
2596,27,1,30251.66,10,9
2596,15,2,35764.42,10,50
2597,50,2,12661.95,20,46
2597,81,3,4502.66,25,38
2598,41,1,55607.95,5,33
2598,153,1,5656.28,25,26
2599,196,2,996.69,25,41
2599,167,1,12992.56,40,36
2600,49,2,15874.92,25,30
2600,121,1,887.36,40,30
2601,112,2,2801.72,20,25
2602,129,2,765.16,40,21
2602,194,3,2066.98,15,4
2603,170,2,6441.99,25,3
2603,103,3,2656.82,30,11
2604,176,1,11824.98,25,6
2605,182,3,1440.68,20,12
2606,38,3,59686.51,15,29
2606,99,1,4174.4,15,16
2607,189,2,425.12,5,23
2608,114,1,2875.41,40,21
2608,198,2,1234.97,40,47
2609,142,3,5275.04,40,6
2609,142,3,5753.36,25,30
2610,2,2,30300.34,40,32
2610,52,3,50410.7,15,45
2611,190,2,1262.51,20,26
2612,112,1,3411.3,15,34
2613,197,3,1358.7,5,30
2614,22,1,52361.17,20,13
2614,115,1,735.55,25,12
2615,82,3,723.87,20,25
2616,47,3,63123.52,10,31
2617,146,1,11462.55,30,36
2617,147,2,7710.84,20,11
2618,123,1,4365.49,20,16
2619,145,3,15560.72,10,3
2620,105,2,4493.14,25,36
2621,109,3,2513.39,20,50
2622,42,3,35678.08,15,13
2622,171,1,16410.24,20,27
2623,96,3,2242.02,40,23
2623,63,2,38733.61,40,48
2624,82,3,775.42,20,48
2625,169,2,14012.87,15,9
2625,11,2,19482.22,40,12
2626,7,3,37643.72,40,41
2627,136,1,3205.71,20,29
2627,129,2,867.22,30,19
2628,12,1,44994.51,5,34
2629,74,2,2929.73,20,6
2630,149,1,21505.24,5,16
2630,134,1,11640.32,30,43
2631,23,3,10305.46,20,22
2632,23,3,8896.11,30,15
2632,71,3,3106.59,5,29
2633,11,2,30193.12,5,20
2634,34,2,29709.55,40,41
2635,167,2,17923.19,15,25
2636,86,3,1464.2,30,28
2637,174,3,12619.86,25,15
2638,104,2,3583.54,10,19
2639,93,3,3003.1,5,21
2639,125,3,3880.34,10,3
2640,17,2,37022.06,30,49
2640,48,2,42944.98,40,17
2641,103,1,3484.4,5,45
2641,198,3,1711.16,15,3
2642,152,3,7580.43,30,46
2643,127,1,6032.1,5,41
2643,78,3,4164.3,5,1
2644,14,3,20359.39,20,37
2644,54,2,36949.78,25,5
2645,102,3,4297.96,5,27
2646,5,3,34817.04,20,15
2647,174,3,15210.29,5,12
2648,98,2,1199.34,20,17
2649,40,2,38608.1,10,24
2649,90,2,4349.92,20,15
2650,152,2,6921.59,40,33
2650,42,3,33360.72,20,49
2651,126,2,3100.74,5,18
2651,162,3,9820.31,40,37
2652,31,1,35688.75,5,30
2652,195,2,1567.14,20,22
2653,72,2,570.61,40,12
2654,68,2,25057.94,20,50
2655,10,2,47205.93,15,17
2655,48,2,57386.59,15,28
2656,154,3,15273.34,30,27
2657,66,3,22591.56,25,6
2657,30,3,33408.1,25,15
2658,66,3,23392.12,20,39
2659,6,1,20471.39,40,39
2660,114,3,3950.09,15,16
2661,80,2,2822.67,5,12
2662,73,3,3225.8,20,43
2662,67,2,24415.6,10,49
2663,178,1,6148.62,15,8
2663,40,2,41501.42,5,21
2664,37,3,45634.56,5,28
2665,137,1,17193.9,15,17
2666,19,3,27866.84,15,1
2666,34,2,33567.28,40,41
2667,87,2,2539.53,25,1
2667,129,1,1008.95,15,41
2668,179,2,6322.52,5,1
2669,101,1,2713.47,30,13
2670,169,1,14524.16,5,40
2671,39,2,49478.47,10,27
2672,40,1,31118.85,30,27
2673,113,2,620.1,15,19
2673,130,1,2255.48,40,33
2674,196,3,979.31,30,25
2674,181,2,1882.21,10,30
2675,69,3,55403.05,5,39
2675,52,2,44117.77,20,27
2676,187,2,941.26,15,49
2677,176,1,11622.34,20,22
2678,166,1,24418.72,5,33
2678,49,2,14509.98,30,5
2679,28,2,55157.94,15,31
2680,78,1,3276.8,25,3
2681,49,1,13560.99,40,13
2682,132,1,5153.69,15,2
2683,41,2,50501.6,5,16
2684,153,3,5281.86,30,15
2685,50,1,9110.0,40,5
2685,172,3,21473.15,5,16
2686,125,2,2618.66,40,16
2686,82,1,697.19,20,38
2687,4,2,16238.51,10,33
2687,184,2,363.45,20,25
2688,37,3,43395.01,10,27
2689,127,3,5509.13,10,36
2689,87,3,2516.58,30,7
2690,110,1,574.24,40,42
2691,87,2,3072.12,5,3
2692,9,2,27844.66,40,5
2692,158,2,19639.98,5,38
2693,35,3,33832.15,5,46
2693,10,3,45116.26,15,37
2694,109,2,2466.38,15,34
2695,137,2,11566.57,40,14
2696,143,1,14324.05,5,44
2696,114,2,4841.37,5,15
2697,22,1,60530.56,10,18
2697,159,3,3396.24,10,1
2698,14,3,23501.48,10,22
2699,11,1,22531.73,30,31
2699,73,2,3656.61,15,32
2700,160,3,3234.2,25,34
2700,158,1,14823.4,20,11
2701,137,2,18415.07,10,8
2702,45,3,10109.25,30,9
2703,198,2,1711.85,15,21
2704,141,2,15138.05,15,44
2705,61,1,36125.84,20,42
2705,80,3,2088.94,25,24
2706,15,3,32227.26,25,31
2707,189,2,341.77,20,18
2708,123,2,3881.7,30,23
2709,166,2,22077.51,15,2
2709,140,3,17419.64,5,16
2710,190,3,1463.02,5,32
2711,188,1,739.17,10,13
2712,162,1,12786.12,25,5
2713,73,1,2466.91,40,13
2714,173,3,15152.09,5,27
2714,30,1,39060.48,5,4
2715,159,1,3444.97,10,44
2716,48,2,59578.55,10,1
2716,99,3,4845.36,5,4
2717,191,1,288.54,20,18
2717,59,1,35184.7,15,15
2718,141,1,15877.98,5,10
2719,22,2,37436.56,40,45
2719,150,2,10831.2,30,19
2720,12,1,35685.81,30,22
2720,147,1,7810.76,25,24
2721,2,2,38532.5,20,49
2722,164,1,20776.23,10,23
2723,154,1,17113.55,20,24
2723,62,1,19489.91,10,24
2724,39,1,45753.7,25,46
2725,123,1,4306.3,15,7
2725,191,1,245.92,25,28
2726,50,2,13089.14,15,24
2727,171,3,14224.12,20,20
2728,128,1,1905.13,30,22
2729,175,3,2865.75,20,40
2729,178,2,6659.04,5,44
2730,135,3,13303.72,40,30
2730,135,3,12241.21,40,39
2731,26,1,28072.43,5,31
2732,18,1,43307.09,5,17
2733,75,3,2754.52,15,45
2734,107,1,2746.3,30,29
2734,53,1,42418.42,20,29
2735,24,1,51192.58,20,37
2735,153,2,6797.97,15,21
2736,139,2,18578.68,5,23
2737,66,1,18006.74,40,1
2738,127,1,4786.34,20,26
2739,53,1,32612.34,30,42
2740,116,3,2566.5,5,14
2741,117,1,4793.08,15,11
2742,151,2,9378.44,20,25
2742,67,1,26041.9,5,1
2743,75,2,2422.25,30,9
2743,113,1,689.89,5,36
2744,108,1,1214.72,30,18
2745,78,3,4435.12,5,43
2746,65,2,24089.39,30,31
2747,112,2,3027.77,25,10
2747,38,1,75673.08,5,9
2748,76,3,4368.17,5,9
2748,109,2,2603.81,10,33
2749,26,3,26685.63,10,41
2749,61,3,37872.67,15,18
2750,17,2,40986.45,15,49
2751,49,1,16512.56,20,49
2751,193,3,640.19,5,18
2752,9,2,38129.78,15,50
2752,27,3,28038.62,20,7
2753,58,3,37748.44,20,42
2754,162,3,12060.31,20,7
2755,164,3,13059.55,40,31
2756,116,2,1969.13,25,48
2756,197,1,1269.54,15,34
2757,179,2,6114.47,15,44
2758,126,2,2871.82,15,20
2758,180,2,11189.12,40,15
2759,64,3,13488.26,5,28
2759,171,3,18012.59,10,28
2760,62,3,16532.39,30,5
2760,124,1,2583.87,5,21
2761,122,1,5028.89,5,2
2762,160,3,3470.69,20,26
2762,69,1,54106.94,15,42
2763,145,2,12799.22,30,2
2764,9,2,32789.18,25,39
2764,40,1,36033.78,20,33
2765,100,3,1633.75,10,26
2766,74,2,4006.45,5,5
2767,153,2,4866.88,30,23
2768,46,2,29587.97,25,48
2768,7,3,44477.68,30,33
2769,101,1,3550.13,5,33
2770,171,2,17441.74,15,8
2771,142,1,7508.52,5,10
2772,85,2,1233.24,15,25
2773,177,1,14564.5,15,46
2774,32,1,19390.61,30,28
2774,30,1,24169.64,40,17
2775,128,3,2591.99,10,42
2776,81,2,4566.82,20,42
2777,47,3,48795.19,30,7
2777,39,3,53060.62,5,1
2778,153,2,6140.32,15,16
2778,167,2,13503.02,30,33
2779,37,1,38325.96,30,22
2779,85,1,893.47,40,37
2780,58,1,38745.61,25,42
2780,94,3,3893.71,30,23
2781,127,3,4898.35,20,39
2781,76,1,3940.78,20,43
2782,117,1,3701.14,30,10
2782,26,3,30236.09,5,28
2783,150,1,14165.54,5,10
2784,169,1,13209.81,10,41
2785,28,2,52822.79,15,2
2786,46,2,36004.3,15,17
2787,183,1,1987.52,10,47
2787,187,1,967.38,10,9
2788,143,1,13712.41,15,31
2789,16,3,59062.28,10,50
2789,150,1,11632.72,25,7
2790,144,3,3991.11,25,29
2790,44,1,69028.27,5,8
2791,190,1,1021.78,30,36
2791,14,1,15551.17,40,34
2792,115,2,791.71,10,5
2793,115,2,678.15,25,35
2794,139,1,15864.87,15,1
2795,190,3,1309.86,10,15
2795,54,1,36087.15,25,29
2796,102,2,3805.88,15,11
2796,79,2,1748.49,5,2
2797,83,2,3451.88,25,15
2798,53,3,36006.24,30,17
2799,200,1,1429.36,40,33
2800,145,3,14361.03,15,42
2801,35,3,25896.66,20,47
2802,88,2,5828.35,10,33
2803,18,2,43620.35,5,24
2803,83,1,3937.66,20,16
2804,98,2,1283.13,20,27
2805,166,3,14565.98,40,43
2806,24,3,61796.51,5,7
2807,179,1,5695.3,25,6
2807,86,3,1535.84,25,22
2808,126,3,2976.62,10,14
2809,176,1,11043.47,25,4
2809,20,1,39367.65,10,30
2810,147,3,7878.33,20,41
2810,25,3,28054.45,5,35
2811,74,3,2965.19,20,24
2812,25,1,26397.75,20,26
2813,33,2,45777.24,20,20
2813,63,2,60218.22,15,10
2814,197,2,1095.33,25,28
2815,86,1,1683.33,20,46
2816,34,2,40445.94,30,2
2817,160,2,3025.53,30,23
2818,60,3,52228.3,15,21
2819,138,3,2707.78,40,7
2820,139,2,14530.08,20,48
2820,84,2,4266.92,30,46
2821,187,2,978.11,10,29
2822,81,1,4459.53,30,17
2823,22,3,54548.16,20,24
2823,124,1,2574.21,10,18
2824,30,2,26027.32,40,47
2825,154,3,21000.79,5,48
2825,7,1,37487.3,40,5
2826,78,2,3371.99,25,3
2827,100,2,1715.44,5,41
2828,70,2,20068.13,15,28
2828,2,1,38463.83,15,4
2829,6,3,19228.73,40,19
2830,65,2,19113.36,40,40
2830,55,3,29979.26,40,19
2831,90,2,4857.13,15,11
2831,142,3,6641.84,15,38
2832,109,2,2767.74,5,9
2832,22,3,49222.06,20,13
2833,190,1,1586.13,5,6
2833,44,1,56764.82,20,43
2834,46,3,28926.87,25,44
2834,173,2,12244.48,25,8
2835,79,1,1611.36,5,16
2836,19,2,21481.84,30,50
2836,111,2,551.07,40,44
2837,197,3,1225.12,10,47
2837,198,3,1813.38,10,7
2838,180,1,14028.91,20,16
2839,15,2,31639.4,20,11
2839,26,3,24855.51,15,27
2840,98,2,902.75,40,38
2840,165,3,22946.96,10,33
2841,175,1,2725.1,25,20
2841,59,3,42632.07,5,12
2842,62,3,14814.14,30,29
2843,197,3,985.24,30,32
2843,41,3,39250.14,30,50
2844,148,3,2777.45,40,6
2844,77,3,1306.69,5,34
2845,148,2,2577.96,40,43
2846,104,3,2794.08,30,16
2846,75,3,2643.46,25,36
2847,144,3,3596.33,40,2
2847,63,2,47998.05,30,31
2848,108,3,1613.35,10,17
2848,116,1,2334.78,15,34
2849,90,3,4072.21,25,8
2850,32,1,21284.19,25,28
2850,115,2,743.22,20,20
2851,109,2,2141.49,30,45
2851,157,3,16283.56,10,6
2852,42,2,30105.14,25,25
2852,169,3,11685.62,20,42
2853,149,1,19631.86,15,32
2853,108,2,1661.51,5,49
2854,161,3,11734.73,40,24
2855,188,3,681.13,20,38
2856,12,2,31801.0,40,43
2856,115,2,951.27,5,31
2857,9,2,37010.74,20,23
2857,15,2,30832.29,30,9
2858,179,2,5860.21,15,6
2859,159,1,2177.68,40,19
2859,159,3,3200.03,15,45
2860,83,2,3257.59,30,9
2860,56,2,57343.33,15,32
2861,92,3,1926.72,30,22
2861,168,2,2430.89,40,31
2862,54,2,43430.72,10,16
2862,1,2,33306.64,25,46
2863,56,1,58324.41,10,50
2863,121,2,961.62,30,47
2864,122,3,3621.58,25,25
2865,16,3,55829.96,15,46
2865,41,3,36488.07,40,48
2866,6,2,20828.8,40,16
2866,157,1,18134.99,10,35
2867,112,2,3281.23,10,44
2867,165,3,15435.6,40,50
2868,51,2,16331.33,20,45
2868,155,1,22243.11,10,26
2869,127,2,5264.99,15,50
2869,36,2,58663.73,15,18
2870,151,2,7273.57,30,8
2871,149,1,17000.33,30,22
2871,121,2,1262.33,15,12
2872,26,3,22692.0,20,25
2873,136,2,3856.68,10,4
2873,54,2,45701.47,5,4
2874,51,3,14935.08,30,14
2875,37,2,44311.04,10,14
2876,147,1,9138.38,15,46
2876,160,1,4108.34,5,19
2877,173,3,11830.22,25,37
2877,157,1,17738.06,10,8
2878,108,1,1642.0,5,17
2878,139,3,14038.83,25,10
2879,68,2,30439.63,5,28
2880,168,1,2382.75,40,10
2881,145,1,14282.22,25,48
2882,111,2,801.4,15,44
2882,40,3,40826.69,15,14
2883,143,1,14143.63,15,44
2884,41,3,49182.86,10,34
2884,122,2,3332.49,30,47
2885,14,1,16411.88,30,48
2885,46,2,28839.24,30,29
2886,117,1,4427.82,20,37
2887,92,2,2483.6,10,3
2888,114,3,2676.41,40,40
2888,168,2,2723.03,30,41
2889,177,1,12595.76,25,30
2890,196,2,1187.84,10,46
2890,188,3,499.36,40,33
2891,153,1,6350.34,20,6
2891,114,3,4011.46,15,11
2892,138,3,3521.49,15,25
2892,5,2,26773.88,40,29
2893,153,3,6448.57,20,25
2894,47,2,52158.52,15,48
2894,125,1,4055.57,5,15
2895,5,1,29101.73,30,19
2896,118,3,3082.06,25,7
2897,64,1,12734.4,10,45
2897,109,2,2806.01,5,24
2898,159,1,3162.52,15,26
2898,8,3,23034.36,10,6
2899,170,1,6178.35,30,6
2900,131,2,6911.66,40,20
2900,58,1,34049.93,30,6
2901,186,3,677.4,30,45
2902,71,1,2386.46,20,37
2902,93,1,2796.23,10,27
2903,48,3,44867.26,40,7
2904,55,1,33392.27,25,30
2904,124,3,1574.89,40,41
2905,26,2,24607.91,20,43
2906,20,3,26562.43,40,36
2907,186,2,911.42,5,44
2908,20,3,34942.59,15,14
2908,178,2,7518.65,5,38
2909,167,1,18963.19,15,21
2910,88,3,4914.84,15,35
2911,22,3,65232.67,5,5
2911,9,2,34594.47,15,20
2912,18,1,37843.72,15,46
2913,15,2,24117.17,40,10
2913,49,2,13862.75,40,45
2914,125,2,2462.17,40,39
2914,84,3,5061.33,15,17
2915,39,2,34055.22,40,21
2915,70,1,14166.41,40,11
2916,194,2,2050.19,15,4
2916,170,3,4990.69,40,48
2917,200,2,1920.73,15,47
2918,190,1,1238.73,20,34
2919,30,3,25669.58,40,20
2920,98,2,1590.87,5,4
2921,146,3,15519.35,15,32
2922,126,3,2671.29,20,3
2922,189,2,401.69,15,36
2923,68,3,25944.89,15,18
2924,192,3,534.88,15,9
2924,197,3,819.03,40,10
2925,136,1,2601.41,40,35
2926,17,1,33422.0,30,22
2927,198,2,1633.82,25,12
2927,114,2,4235.7,5,3
2928,186,3,884.7,15,37
2928,39,2,43807.89,30,1
2929,113,1,478.01,25,42
2930,68,2,24702.76,20,15
2931,172,3,14136.79,40,15
2932,101,3,3559.7,5,27
2932,81,1,3787.53,40,17
2933,83,1,3969.82,20,3
2934,21,2,64680.83,5,45
2935,2,2,44337.48,10,29
2936,95,2,1186.01,25,24
2936,161,2,18718.59,5,28
2937,110,1,690.48,25,32
2937,186,1,943.97,10,11
2938,151,2,7288.58,30,8
2938,152,1,9180.3,20,10
2939,191,3,310.89,10,24
2940,109,2,2920.42,5,30
2941,44,1,49578.5,25,44
2942,74,2,2412.43,40,45
2942,101,3,2533.39,40,38
2943,24,3,55168.51,15,12
2944,34,3,48613.31,5,4
2944,191,3,313.6,10,1
2945,126,1,2213.86,40,43
2945,104,1,3060.5,30,42
2946,184,2,386.34,15,16
2946,87,2,2738.92,25,40
2947,82,2,747.52,20,8
2948,112,2,2683.19,25,46
2949,89,2,4527.7,30,35
2949,50,1,12438.85,15,25
2950,97,2,1870.47,10,33
2951,159,1,2933.6,15,10
2952,12,1,41856.14,15,36
2952,5,2,34892.12,20,40
2953,167,2,13257.44,40,36
2954,163,1,4891.65,5,19
2955,112,2,2859.71,25,25
2956,62,3,20462.2,5,46
2956,194,2,2115.99,10,1
2957,167,2,14307.82,25,46
2957,156,3,13755.41,5,45
2958,71,3,2601.88,15,37
2958,160,2,3104.71,25,1
2959,163,3,4491.54,10,21
2960,68,1,20789.02,30,31
2961,41,2,51597.53,5,30
2962,2,1,33210.3,30,44
2963,31,3,33306.59,15,40
2964,85,2,1037.89,25,20
2964,131,1,10614.25,10,50
2965,79,2,1481.85,10,2
2965,129,1,998.29,15,21
2966,58,1,43028.36,10,12
2966,138,1,3664.04,15,24
2967,30,2,32049.97,20,13
2968,24,3,43594.02,30,29
2969,4,2,9637.5,40,47
2969,160,3,3021.18,25,48
2970,23,1,12221.99,5,33
2970,75,1,2160.02,30,7
2971,127,3,5464.98,15,17
2972,18,2,26748.29,40,22
2972,55,1,32398.87,30,14
2973,199,3,1226.1,25,25
2974,115,3,700.17,25,15
2974,52,3,42333.14,30,3
2975,46,3,34699.23,5,14
2975,94,1,4934.41,5,27
2976,21,2,44077.24,40,10
2976,32,2,15371.52,40,14
2977,158,1,14859.2,25,6
2977,18,1,37428.38,20,37
2978,49,2,16820.34,20,28
2978,90,3,3862.68,30,44
2979,190,3,998.99,40,21
2979,72,2,851.32,5,24
2980,9,3,42203.08,5,49
2980,76,3,3306.76,30,25
2981,137,3,15417.8,20,29
2982,200,1,1497.95,40,15
2982,12,1,41578.7,10,9
2983,62,3,15800.12,30,15
2984,27,3,19459.11,40,43
2985,84,3,4094.57,30,2
2986,127,2,3326.38,40,2
2987,63,3,56999.38,20,50
2987,110,2,533.44,40,33
2988,167,2,17293.32,10,10
2988,119,2,1162.2,25,21
2989,110,2,760.11,15,13
2989,53,1,29939.37,40,32
2990,52,1,54260.29,5,13
2991,156,3,10977.54,20,38
2992,13,3,47825.79,5,41
2992,135,2,19458.79,5,45
2993,49,2,15507.95,30,26
2993,45,3,11919.68,20,33
2994,3,2,12420.54,20,1
2994,130,3,3106.74,10,44
2995,151,2,10191.81,10,4
2995,95,3,1313.17,20,11
2996,129,2,1134.02,5,2
2996,174,3,11280.88,30,29
2997,26,3,24779.21,20,43
2997,155,1,22660.78,5,29
2998,136,2,4028.71,5,14
2999,186,2,886.36,20,17
2999,142,1,5326.65,40,37
3000,137,1,11020.82,40,16
3000,82,2,805.49,20,35
3001,100,1,1739.49,5,4
3002,109,2,2445.22,20,46
3003,15,3,31123.91,25,21
3003,122,3,3367.18,30,41
3004,136,3,2543.25,40,32
3005,114,1,3533.81,30,34
3006,181,2,1547.16,20,16
3006,189,3,380.16,15,34
3007,86,2,1510.36,30,21
3008,61,3,31275.35,30,41
3009,73,1,3168.56,30,11
3010,100,2,1462.6,25,9
3010,71,2,1837.01,40,47
3011,128,1,2001.48,30,35
3012,91,3,1307.3,20,42
3013,9,2,36893.15,20,34
3014,184,2,311.87,40,26
3014,30,2,33634.4,20,22
3015,36,3,60005.14,20,8
3015,131,2,10503.43,15,43
3016,81,3,5671.41,10,22
3017,86,2,1899.09,10,36
3017,157,3,15674.07,20,12
3018,35,2,28390.56,15,46
3019,111,1,517.28,40,43
3020,27,3,21877.51,30,15
3020,60,2,43998.07,25,36
3021,61,1,28383.4,40,40
3022,36,2,64080.42,15,10
3022,109,3,2747.46,10,42
3023,111,1,704.77,20,6
3023,96,2,3715.97,5,32
3024,52,3,42272.25,30,32
3024,79,3,1482.11,10,50
3025,60,2,42057.17,20,41
3025,9,3,24522.97,40,4
3026,106,2,5399.95,5,19
3026,150,1,9014.46,40,28
3027,146,1,15384.66,5,6
3028,101,3,3450.52,15,23
3028,80,2,2784.65,10,22
3029,14,2,16205.27,40,7
3030,103,3,2963.47,20,9
3030,187,3,694.84,40,20
3031,166,1,23339.84,10,21
3032,171,3,15517.35,20,44
3032,176,1,13276.41,10,13
3033,28,2,37564.84,40,27
3034,146,1,17249.11,5,7
3034,161,3,12174.38,40,35
3035,31,1,29744.25,15,32
3036,164,2,19356.59,5,10
3037,70,1,20974.3,20,12
3037,66,2,21607.03,30,16
3038,196,2,1014.09,20,43
3038,173,2,12766.95,15,44
3039,73,2,3748.98,15,32
3040,21,1,56060.56,15,27
3041,50,3,12512.6,20,46
3041,88,3,4784.32,25,23
3042,82,3,762.05,15,37
3042,186,3,861.98,15,5
3043,136,1,4158.95,5,48
3044,103,3,2391.44,30,18
3045,161,3,16970.34,20,9
3046,76,2,2831.79,40,42
3046,184,3,428.88,15,10
3047,135,2,15688.49,30,28
3047,73,1,2491.0,40,46
3048,117,2,3230.95,40,9
3048,101,2,3411.72,20,47
3049,190,1,1350.45,15,33
3050,145,2,10507.18,40,1
3051,6,3,24659.84,25,3
3052,75,3,2509.09,25,12
3052,146,1,14554.32,15,16
3053,32,3,21489.14,15,9
3054,155,1,16112.35,40,31
3054,197,2,1320.25,5,12
3055,88,2,4657.22,25,42
3056,93,3,2771.24,10,50
3057,174,2,15872.07,5,23
3057,167,1,17020.52,15,10
3058,15,2,31544.74,25,46
3058,198,2,2068.15,10,2
3059,188,3,564.23,30,16
3060,62,2,13589.9,40,21
3060,168,2,2699.21,30,18
3061,54,3,44394.44,10,45
3061,134,1,10315.03,40,11
3062,47,2,63646.23,5,26
3063,82,2,738.18,25,17
3064,197,3,1416.31,5,30
3065,15,1,30331.15,25,24
3065,95,3,1179.84,20,42
3066,99,1,3833.86,20,43
3067,66,3,27955.5,10,46
3068,110,2,506.47,40,22
3069,156,1,11136.29,20,34
3069,11,3,19279.69,40,31
3070,113,3,481.15,30,39
3071,42,3,30436.26,25,45
3071,160,1,2527.47,40,28
3072,133,2,17304.37,5,20
3073,130,2,2994.13,25,24
3074,135,2,15969.34,30,11
3075,26,2,21385.9,25,27
3076,43,2,26002.29,40,31
3076,140,2,16746.68,15,48
3077,189,1,456.49,5,15
3077,166,3,23764.05,10,29
3078,171,3,14849.94,20,14
3079,99,3,3719.93,30,5
3079,25,2,29120.23,5,30
3080,29,1,45751.4,10,2
3081,136,2,2586.46,40,28
3081,145,3,10879.37,40,23
3082,15,1,27884.42,30,50
3082,33,1,39762.11,30,21
3083,167,1,13572.79,30,27
3084,85,2,1223.17,20,14
3085,44,3,50573.86,25,47
3086,182,2,1036.31,40,32
3087,199,1,1191.86,25,12
3087,174,2,15786.16,5,40
3088,192,1,360.46,40,23
3089,138,1,4459.2,5,32
3090,84,3,5099.17,5,29
3090,80,2,2082.98,25,42
3091,30,3,29978.27,30,38
