order_id,order_date,customer_id,city,state,region,payment_mode,delivery_days,order_status
2471,2023-11-05,80,Kolkata,Kolkata_State,East,Credit Card,6,Returned
2472,2023-12-04,281,Kolkata,Kolkata_State,East,COD,7,Delivered
2473,2023-03-01,343,Kolkata,Kolkata_State,East,COD,4,Delivered
2474,2023-07-07,73,Kolkata,Kolkata_State,East,COD,5,Returned
2475,2023-09-09,97,Kolkata,Kolkata_State,East,Debit Card,7,Delivered
2476,2023-01-31,470,Kolkata,Kolkata_State,East,COD,7,Delivered
2477,2023-12-04,363,Kolkata,Kolkata_State,East,UPI,4,Delivered
2478,2023-02-16,340,Kolkata,Kolkata_State,East,UPI,6,Returned
2479,2023-10-16,295,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2480,2023-11-26,103,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2481,2023-08-18,391,Kolkata,Kolkata_State,East,UPI,5,Delivered
2482,2023-11-17,219,Kolkata,Kolkata_State,East,Debit Card,7,Delivered
2483,2023-02-12,252,Kolkata,Kolkata_State,East,COD,4,Delivered
2484,2023-06-14,288,Kolkata,Kolkata_State,East,UPI,7,Delivered
2485,2023-06-06,255,Kolkata,Kolkata_State,East,UPI,6,Delivered
2486,2023-12-24,29,Kolkata,Kolkata_State,East,UPI,4,Delivered
2487,2023-02-15,158,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2488,2023-01-25,274,Kolkata,Kolkata_State,East,COD,4,Delivered
2489,2023-06-05,198,Kolkata,Kolkata_State,East,COD,5,Delivered
2490,2023-10-03,27,Kolkata,Kolkata_State,East,UPI,7,Delivered
2491,2023-09-26,435,Kolkata,Kolkata_State,East,COD,5,Delivered
2492,2023-12-15,358,Kolkata,Kolkata_State,East,UPI,4,Returned
2493,2023-02-20,235,Kolkata,Kolkata_State,East,UPI,5,Delivered
2494,2023-12-31,164,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
2495,2023-09-11,106,Kolkata,Kolkata_State,East,UPI,4,Delivered
2496,2023-07-15,106,Kolkata,Kolkata_State,East,UPI,4,Returned
2497,2023-01-03,464,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2498,2023-06-19,91,Kolkata,Kolkata_State,East,UPI,7,Delivered
2499,2023-07-10,470,Kolkata,Kolkata_State,East,UPI,7,Delivered
2500,2023-03-14,307,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2501,2023-05-13,452,Kolkata,Kolkata_State,East,UPI,7,Delivered
2502,2023-12-30,443,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2503,2023-12-01,378,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2504,2023-01-06,213,Kolkata,Kolkata_State,East,UPI,7,Delivered
2505,2023-04-08,419,Kolkata,Kolkata_State,East,COD,7,Delivered
2506,2023-01-06,321,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2507,2023-08-18,66,Kolkata,Kolkata_State,East,COD,5,Delivered
2508,2023-02-28,60,Kolkata,Kolkata_State,East,UPI,5,Returned
2509,2023-09-08,35,Kolkata,Kolkata_State,East,COD,5,Delivered
2510,2023-03-27,484,Kolkata,Kolkata_State,East,COD,6,Returned
2511,2023-12-22,204,Kolkata,Kolkata_State,East,UPI,6,Delivered
2512,2023-05-26,439,Kolkata,Kolkata_State,East,UPI,6,Delivered
2513,2023-03-03,203,Kolkata,Kolkata_State,East,Credit Card,5,Returned
2514,2023-10-12,434,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2515,2023-09-23,19,Kolkata,Kolkata_State,East,COD,7,Delivered
2516,2023-02-27,118,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
2517,2023-04-05,43,Kolkata,Kolkata_State,East,COD,4,Delivered
2518,2023-11-12,190,Kolkata,Kolkata_State,East,UPI,7,Delivered
2519,2023-08-15,306,Kolkata,Kolkata_State,East,COD,4,Delivered
2520,2023-09-15,393,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2521,2023-06-12,23,Kolkata,Kolkata_State,East,COD,4,Returned
2522,2023-06-24,441,Kolkata,Kolkata_State,East,UPI,6,Returned
2523,2023-06-29,237,Kolkata,Kolkata_State,East,COD,5,Returned
2524,2023-01-29,201,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2525,2023-05-30,259,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
2526,2023-11-18,100,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2527,2023-08-13,13,Kolkata,Kolkata_State,East,UPI,7,Delivered
2528,2023-05-06,309,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2529,2023-03-15,281,Kolkata,Kolkata_State,East,UPI,6,Delivered
2530,2023-12-17,34,Kolkata,Kolkata_State,East,COD,7,Delivered
2531,2023-01-09,317,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2532,2023-06-14,190,Kolkata,Kolkata_State,East,UPI,4,Delivered
2533,2023-02-23,351,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2534,2023-01-02,289,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
2535,2023-10-18,62,Kolkata,Kolkata_State,East,COD,5,Delivered
2536,2023-01-19,289,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
2537,2023-09-01,480,Kolkata,Kolkata_State,East,Debit Card,7,Delivered
2538,2023-11-12,199,Kolkata,Kolkata_State,East,UPI,7,Returned
2539,2023-05-02,350,Kolkata,Kolkata_State,East,COD,7,Delivered
2540,2023-06-26,326,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2541,2023-03-20,233,Kolkata,Kolkata_State,East,Debit Card,6,Delivered
2542,2023-05-27,327,Kolkata,Kolkata_State,East,UPI,5,Returned
2543,2023-07-18,132,Kolkata,Kolkata_State,East,COD,5,Delivered
2544,2023-01-11,222,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2545,2023-08-24,211,Kolkata,Kolkata_State,East,COD,5,Cancelled
2546,2023-03-06,431,Kolkata,Kolkata_State,East,UPI,6,Delivered
2547,2023-07-27,216,Kolkata,Kolkata_State,East,UPI,7,Delivered
2548,2023-08-20,228,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2549,2023-06-22,167,Kolkata,Kolkata_State,East,UPI,7,Delivered
2550,2023-09-29,106,Kolkata,Kolkata_State,East,COD,5,Delivered
2551,2023-04-08,292,Kolkata,Kolkata_State,East,COD,5,Returned
2552,2023-12-04,402,Kolkata,Kolkata_State,East,UPI,6,Returned
2553,2023-10-08,442,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2554,2023-06-07,110,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2555,2023-02-25,278,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2556,2023-11-16,212,Kolkata,Kolkata_State,East,COD,4,Delivered
2557,2023-06-22,283,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2558,2023-09-22,222,Kolkata,Kolkata_State,East,UPI,5,Returned
2559,2023-01-13,356,Kolkata,Kolkata_State,East,COD,5,Delivered
2560,2023-12-08,89,Kolkata,Kolkata_State,East,Credit Card,6,Cancelled
2561,2023-12-15,289,Kolkata,Kolkata_State,East,UPI,5,Delivered
2562,2023-10-22,401,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2563,2023-06-12,240,Kolkata,Kolkata_State,East,Debit Card,5,Delivered
2564,2023-03-08,391,Kolkata,Kolkata_State,East,COD,7,Delivered
2565,2023-11-10,272,Kolkata,Kolkata_State,East,UPI,4,Delivered
2566,2023-02-03,44,Kolkata,Kolkata_State,East,UPI,4,Delivered
2567,2023-01-28,170,Kolkata,Kolkata_State,East,UPI,4,Delivered
2568,2023-07-02,104,Kolkata,Kolkata_State,East,UPI,5,Returned
2569,2023-06-07,431,Kolkata,Kolkata_State,East,UPI,4,Delivered
2570,2023-06-11,299,Kolkata,Kolkata_State,East,UPI,7,Delivered
2571,2023-12-27,90,Kolkata,Kolkata_State,East,COD,6,Delivered
2572,2023-10-15,82,Kolkata,Kolkata_State,East,Debit Card,5,Delivered
2573,2023-03-02,273,Kolkata,Kolkata_State,East,COD,7,Delivered
2574,2023-10-10,322,Kolkata,Kolkata_State,East,Debit Card,7,Delivered
2575,2023-05-24,354,Kolkata,Kolkata_State,East,UPI,5,Cancelled
2576,2023-12-06,485,Kolkata,Kolkata_State,East,UPI,5,Returned
2577,2023-02-19,387,Kolkata,Kolkata_State,East,COD,4,Delivered
2578,2023-07-15,243,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2579,2023-01-11,301,Kolkata,Kolkata_State,East,COD,6,Returned
2580,2023-10-27,293,Kolkata,Kolkata_State,East,COD,5,Delivered
2581,2023-01-11,497,Kolkata,Kolkata_State,East,UPI,7,Returned
2582,2023-10-18,177,Kolkata,Kolkata_State,East,UPI,6,Cancelled
2583,2023-07-09,36,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2584,2023-06-03,347,Kolkata,Kolkata_State,East,Credit Card,7,Returned
2585,2023-02-26,479,Kolkata,Kolkata_State,East,UPI,5,Returned
2586,2023-06-14,150,Kolkata,Kolkata_State,East,UPI,4,Delivered
2587,2023-09-11,9,Kolkata,Kolkata_State,East,COD,7,Cancelled
2588,2023-07-06,436,Kolkata,Kolkata_State,East,COD,6,Delivered
2589,2023-05-24,267,Kolkata,Kolkata_State,East,UPI,4,Delivered
2590,2023-03-27,27,Kolkata,Kolkata_State,East,UPI,5,Delivered
2591,2023-05-15,230,Kolkata,Kolkata_State,East,COD,7,Delivered
2592,2023-05-20,384,Kolkata,Kolkata_State,East,UPI,7,Delivered
2593,2023-06-20,283,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
2594,2023-11-16,6,Kolkata,Kolkata_State,East,UPI,4,Delivered
2595,2023-04-13,464,Kolkata,Kolkata_State,East,UPI,7,Delivered
2596,2023-01-19,356,Kolkata,Kolkata_State,East,COD,6,Delivered
2597,2023-06-21,188,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2598,2023-06-25,68,Kolkata,Kolkata_State,East,COD,6,Delivered
2599,2023-10-10,99,Kolkata,Kolkata_State,East,UPI,7,Delivered
2600,2023-02-12,468,Kolkata,Kolkata_State,East,UPI,7,Returned
2601,2023-02-13,413,Kolkata,Kolkata_State,East,UPI,6,Delivered
2602,2023-02-28,12,Kolkata,Kolkata_State,East,COD,5,Delivered
2603,2023-02-24,125,Kolkata,Kolkata_State,East,Debit Card,4,Delivered
2604,2023-02-03,79,Kolkata,Kolkata_State,East,UPI,5,Delivered
2605,2023-02-08,5,Kolkata,Kolkata_State,East,Debit Card,4,Delivered
2606,2023-06-24,446,Kolkata,Kolkata_State,East,UPI,4,Delivered
2607,2023-11-17,495,Kolkata,Kolkata_State,East,COD,7,Delivered
2608,2023-06-19,403,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
2609,2023-01-29,361,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2610,2023-02-11,96,Kolkata,Kolkata_State,East,UPI,4,Delivered
2611,2023-02-16,2,Kolkata,Kolkata_State,East,COD,7,Delivered
2612,2023-04-30,108,Kolkata,Kolkata_State,East,UPI,4,Delivered
2613,2023-07-18,165,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2614,2023-04-12,363,Kolkata,Kolkata_State,East,UPI,7,Delivered
2615,2023-04-06,241,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2616,2023-10-31,443,Kolkata,Kolkata_State,East,COD,4,Delivered
2617,2023-09-17,4,Kolkata,Kolkata_State,East,COD,4,Delivered
2618,2023-04-12,135,Kolkata,Kolkata_State,East,COD,5,Delivered
2619,2023-10-22,499,Kolkata,Kolkata_State,East,UPI,5,Delivered
2620,2023-12-26,390,Kolkata,Kolkata_State,East,COD,4,Delivered
2621,2023-06-14,388,Kolkata,Kolkata_State,East,COD,5,Delivered
2622,2023-11-22,429,Kolkata,Kolkata_State,East,COD,6,Delivered
2623,2023-09-17,328,Kolkata,Kolkata_State,East,UPI,6,Delivered
2624,2023-05-09,423,Kolkata,Kolkata_State,East,UPI,6,Delivered
2625,2023-09-29,4,Kolkata,Kolkata_State,East,UPI,6,Delivered
2626,2023-03-24,34,Kolkata,Kolkata_State,East,COD,4,Delivered
2627,2023-06-26,463,Kolkata,Kolkata_State,East,COD,4,Delivered
2628,2023-08-09,41,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2629,2023-12-12,46,Kolkata,Kolkata_State,East,UPI,6,Delivered
2630,2023-07-05,358,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
2631,2023-06-13,231,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2632,2023-09-03,190,Kolkata,Kolkata_State,East,COD,7,Delivered
2633,2023-09-08,161,Kolkata,Kolkata_State,East,UPI,5,Delivered
2634,2023-03-29,22,Kolkata,Kolkata_State,East,COD,6,Delivered
2635,2023-08-25,167,Kolkata,Kolkata_State,East,UPI,7,Delivered
2636,2023-08-26,232,Kolkata,Kolkata_State,East,UPI,5,Delivered
2637,2023-07-17,215,Kolkata,Kolkata_State,East,COD,4,Delivered
2638,2023-06-12,196,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2639,2023-01-08,223,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2640,2023-04-05,112,Kolkata,Kolkata_State,East,UPI,4,Delivered
2641,2023-08-30,77,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2642,2023-01-12,255,Kolkata,Kolkata_State,East,COD,7,Delivered
2643,2023-10-09,143,Kolkata,Kolkata_State,East,UPI,5,Delivered
2644,2023-11-07,371,Kolkata,Kolkata_State,East,UPI,7,Delivered
2645,2023-03-23,250,Kolkata,Kolkata_State,East,COD,4,Delivered
2646,2023-02-24,35,Kolkata,Kolkata_State,East,UPI,6,Delivered
2647,2023-11-08,149,Kolkata,Kolkata_State,East,COD,5,Delivered
2648,2023-09-11,412,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2649,2023-01-07,490,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2650,2023-06-23,323,Kolkata,Kolkata_State,East,UPI,6,Delivered
2651,2023-08-08,314,Kolkata,Kolkata_State,East,UPI,4,Delivered
2652,2023-09-29,145,Kolkata,Kolkata_State,East,UPI,6,Delivered
2653,2023-12-19,443,Kolkata,Kolkata_State,East,UPI,5,Delivered
2654,2023-08-31,33,Kolkata,Kolkata_State,East,COD,4,Delivered
2655,2023-08-02,127,Kolkata,Kolkata_State,East,Debit Card,5,Returned
2656,2023-12-19,120,Kolkata,Kolkata_State,East,UPI,6,Delivered
2657,2023-09-01,403,Kolkata,Kolkata_State,East,UPI,6,Delivered
2658,2023-10-23,407,Kolkata,Kolkata_State,East,COD,6,Delivered
2659,2023-03-07,495,Kolkata,Kolkata_State,East,COD,6,Delivered
2660,2023-10-21,498,Kolkata,Kolkata_State,East,UPI,5,Delivered
2661,2023-11-09,122,Kolkata,Kolkata_State,East,UPI,5,Delivered
2662,2023-08-29,456,Kolkata,Kolkata_State,East,COD,4,Delivered
2663,2023-02-18,197,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2664,2023-02-11,271,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2665,2023-05-17,35,Kolkata,Kolkata_State,East,COD,7,Delivered
2666,2023-04-09,406,Kolkata,Kolkata_State,East,UPI,6,Delivered
2667,2023-07-06,435,Kolkata,Kolkata_State,East,UPI,4,Delivered
2668,2023-04-25,325,Kolkata,Kolkata_State,East,COD,4,Delivered
2669,2023-11-14,248,Kolkata,Kolkata_State,East,UPI,5,Delivered
2670,2023-06-13,249,Kolkata,Kolkata_State,East,UPI,6,Delivered
2671,2023-10-02,103,Kolkata,Kolkata_State,East,UPI,5,Returned
2672,2023-11-02,310,Kolkata,Kolkata_State,East,UPI,4,Delivered
2673,2023-02-01,377,Kolkata,Kolkata_State,East,COD,5,Delivered
2674,2023-09-16,145,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2675,2023-08-05,359,Kolkata,Kolkata_State,East,UPI,4,Delivered
2676,2023-04-15,74,Kolkata,Kolkata_State,East,COD,6,Delivered
2677,2023-11-30,330,Kolkata,Kolkata_State,East,UPI,7,Delivered
2678,2023-08-27,398,Kolkata,Kolkata_State,East,UPI,5,Delivered
2679,2023-07-15,285,Kolkata,Kolkata_State,East,UPI,5,Delivered
2680,2023-06-10,56,Kolkata,Kolkata_State,East,UPI,6,Delivered
2681,2023-04-12,362,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2682,2023-10-28,66,Kolkata,Kolkata_State,East,Debit Card,6,Returned
2683,2023-03-05,27,Kolkata,Kolkata_State,East,COD,6,Delivered
2684,2023-07-08,73,Kolkata,Kolkata_State,East,Debit Card,6,Delivered
2685,2023-07-12,282,Kolkata,Kolkata_State,East,COD,4,Delivered
2686,2023-11-27,166,Kolkata,Kolkata_State,East,UPI,7,Delivered
2687,2023-11-10,429,Kolkata,Kolkata_State,East,UPI,4,Delivered
2688,2023-06-15,290,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
2689,2023-01-29,371,Kolkata,Kolkata_State,East,COD,5,Delivered
2690,2023-02-04,72,Kolkata,Kolkata_State,East,UPI,5,Delivered
2691,2023-03-25,482,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2692,2023-07-04,498,Kolkata,Kolkata_State,East,COD,6,Delivered
2693,2023-07-31,176,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
2694,2023-10-07,32,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2695,2023-07-22,356,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2696,2023-02-15,417,Kolkata,Kolkata_State,East,COD,5,Delivered
2697,2023-03-01,391,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2698,2023-01-29,331,Kolkata,Kolkata_State,East,COD,4,Delivered
2699,2023-12-24,116,Kolkata,Kolkata_State,East,UPI,7,Delivered
2700,2023-04-23,389,Kolkata,Kolkata_State,East,COD,5,Returned
2701,2023-03-12,257,Kolkata,Kolkata_State,East,UPI,6,Delivered
2702,2023-11-21,344,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2703,2023-05-29,253,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
2704,2023-12-23,213,Kolkata,Kolkata_State,East,Debit Card,4,Delivered
2705,2023-10-29,19,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2706,2023-09-09,4,Kolkata,Kolkata_State,East,COD,6,Delivered
2707,2023-10-25,452,Kolkata,Kolkata_State,East,UPI,6,Delivered
2708,2023-03-26,204,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2709,2023-01-04,469,Kolkata,Kolkata_State,East,COD,6,Delivered
2710,2023-07-11,262,Kolkata,Kolkata_State,East,COD,7,Delivered
2711,2023-04-14,387,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2712,2023-06-17,460,Kolkata,Kolkata_State,East,UPI,6,Delivered
2713,2023-11-30,147,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2714,2023-11-05,496,Kolkata,Kolkata_State,East,UPI,7,Delivered
2715,2023-02-27,22,Kolkata,Kolkata_State,East,COD,7,Delivered
2716,2023-04-16,103,Kolkata,Kolkata_State,East,UPI,6,Delivered
2717,2023-12-12,110,Kolkata,Kolkata_State,East,UPI,6,Delivered
2718,2023-01-28,332,Kolkata,Kolkata_State,East,UPI,5,Delivered
2719,2023-05-10,112,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
2720,2023-04-21,425,Kolkata,Kolkata_State,East,COD,5,Delivered
2721,2023-04-16,256,Kolkata,Kolkata_State,East,COD,7,Delivered
2722,2023-08-23,201,Kolkata,Kolkata_State,East,UPI,5,Returned
2723,2023-09-03,288,Kolkata,Kolkata_State,East,UPI,6,Delivered
2724,2023-12-08,439,Kolkata,Kolkata_State,East,UPI,5,Delivered
2725,2023-02-24,453,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
2726,2023-11-14,26,Kolkata,Kolkata_State,East,Credit Card,4,Returned
2727,2023-01-01,156,Kolkata,Kolkata_State,East,Debit Card,7,Delivered
2728,2023-10-18,493,Kolkata,Kolkata_State,East,COD,5,Delivered
2729,2023-07-08,111,Kolkata,Kolkata_State,East,COD,5,Cancelled
2730,2023-07-10,39,Kolkata,Kolkata_State,East,UPI,6,Delivered
2731,2023-01-12,153,Kolkata,Kolkata_State,East,UPI,4,Delivered
2732,2023-06-04,73,Kolkata,Kolkata_State,East,COD,6,Delivered
2733,2023-04-15,62,Kolkata,Kolkata_State,East,UPI,4,Delivered
2734,2023-09-01,90,Kolkata,Kolkata_State,East,UPI,4,Delivered
2735,2023-05-01,234,Kolkata,Kolkata_State,East,COD,6,Delivered
2736,2023-12-26,289,Kolkata,Kolkata_State,East,COD,7,Delivered
2737,2023-12-21,79,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2738,2023-12-14,194,Kolkata,Kolkata_State,East,Debit Card,4,Delivered
2739,2023-08-10,426,Kolkata,Kolkata_State,East,COD,7,Delivered
2740,2023-01-07,296,Kolkata,Kolkata_State,East,UPI,4,Delivered
2741,2023-05-24,364,Kolkata,Kolkata_State,East,COD,6,Delivered
2742,2023-04-14,411,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2743,2023-05-20,494,Kolkata,Kolkata_State,East,COD,5,Delivered
2744,2023-08-18,415,Kolkata,Kolkata_State,East,COD,4,Cancelled
2745,2023-01-23,448,Kolkata,Kolkata_State,East,UPI,7,Delivered
2746,2023-12-26,251,Kolkata,Kolkata_State,East,COD,5,Delivered
2747,2023-01-25,147,Kolkata,Kolkata_State,East,UPI,6,Delivered
2748,2023-07-08,234,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2749,2023-07-11,338,Kolkata,Kolkata_State,East,UPI,6,Delivered
2750,2023-10-04,75,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2751,2023-06-27,209,Kolkata,Kolkata_State,East,UPI,5,Delivered
2752,2023-07-10,240,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2753,2023-03-17,417,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2754,2023-07-28,185,Kolkata,Kolkata_State,East,UPI,7,Delivered
2755,2023-05-10,454,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2756,2023-07-03,331,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2757,2023-10-04,442,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2758,2023-06-25,260,Kolkata,Kolkata_State,East,UPI,5,Delivered
2759,2023-10-04,324,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2760,2023-10-21,72,Kolkata,Kolkata_State,East,COD,5,Delivered
2761,2023-07-22,42,Kolkata,Kolkata_State,East,UPI,7,Delivered
2762,2023-09-14,279,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
2763,2023-10-22,3,Kolkata,Kolkata_State,East,UPI,6,Returned
2764,2023-12-07,483,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2765,2023-12-17,364,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2766,2023-06-16,375,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2767,2023-07-22,268,Kolkata,Kolkata_State,East,COD,7,Delivered
2768,2023-06-29,384,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2769,2023-02-24,116,Kolkata,Kolkata_State,East,UPI,7,Delivered
2770,2023-12-22,459,Kolkata,Kolkata_State,East,UPI,5,Delivered
2771,2023-09-16,410,Kolkata,Kolkata_State,East,UPI,4,Delivered
2772,2023-02-06,356,Kolkata,Kolkata_State,East,UPI,6,Delivered
2773,2023-07-27,156,Kolkata,Kolkata_State,East,COD,5,Delivered
2774,2023-02-19,488,Kolkata,Kolkata_State,East,UPI,5,Delivered
2775,2023-01-16,152,Kolkata,Kolkata_State,East,Debit Card,4,Delivered
2776,2023-12-15,37,Kolkata,Kolkata_State,East,COD,4,Delivered
2777,2023-03-02,217,Kolkata,Kolkata_State,East,UPI,6,Delivered
2778,2023-01-06,358,Kolkata,Kolkata_State,East,COD,6,Delivered
2779,2023-07-11,107,Kolkata,Kolkata_State,East,UPI,6,Delivered
2780,2023-10-29,471,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2781,2023-10-31,22,Kolkata,Kolkata_State,East,Credit Card,7,Cancelled
2782,2023-09-13,164,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2783,2023-12-25,243,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2784,2023-02-20,217,Kolkata,Kolkata_State,East,Credit Card,6,Returned
2785,2023-12-17,252,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
2786,2023-09-07,389,Kolkata,Kolkata_State,East,UPI,4,Delivered
2787,2023-10-06,48,Kolkata,Kolkata_State,East,UPI,4,Delivered
2788,2023-11-20,473,Kolkata,Kolkata_State,East,COD,4,Delivered
2789,2023-06-22,124,Kolkata,Kolkata_State,East,UPI,7,Delivered
2790,2023-06-08,283,Kolkata,Kolkata_State,East,Debit Card,7,Delivered
2791,2023-07-30,49,Kolkata,Kolkata_State,East,UPI,4,Delivered
2792,2023-10-31,442,Kolkata,Kolkata_State,East,COD,4,Returned
2793,2023-08-16,36,Kolkata,Kolkata_State,East,Debit Card,5,Delivered
2794,2023-12-23,290,Kolkata,Kolkata_State,East,UPI,7,Delivered
2795,2023-10-02,335,Kolkata,Kolkata_State,East,COD,4,Delivered
2796,2023-03-02,358,Kolkata,Kolkata_State,East,UPI,7,Delivered
2797,2023-08-20,151,Kolkata,Kolkata_State,East,COD,5,Delivered
2798,2023-11-04,170,Kolkata,Kolkata_State,East,UPI,7,Delivered
2799,2023-03-21,496,Kolkata,Kolkata_State,East,UPI,4,Delivered
2800,2023-09-06,128,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
2801,2023-12-01,464,Kolkata,Kolkata_State,East,Debit Card,5,Delivered
2802,2023-01-23,155,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2803,2023-12-16,299,Kolkata,Kolkata_State,East,COD,7,Delivered
2804,2023-08-16,414,Kolkata,Kolkata_State,East,Debit Card,4,Delivered
2805,2023-03-13,68,Kolkata,Kolkata_State,East,UPI,4,Delivered
2806,2023-07-07,407,Kolkata,Kolkata_State,East,UPI,7,Delivered
2807,2023-09-26,460,Kolkata,Kolkata_State,East,UPI,6,Delivered
2808,2023-02-24,215,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2809,2023-08-12,286,Kolkata,Kolkata_State,East,Debit Card,7,Delivered
2810,2023-02-14,135,Kolkata,Kolkata_State,East,Credit Card,6,Delivered
2811,2023-09-17,471,Kolkata,Kolkata_State,East,COD,5,Returned
2812,2023-03-12,62,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
2813,2023-10-20,96,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2814,2023-10-07,192,Kolkata,Kolkata_State,East,UPI,6,Delivered
2815,2023-12-03,95,Kolkata,Kolkata_State,East,UPI,7,Delivered
2816,2023-01-21,119,Kolkata,Kolkata_State,East,UPI,5,Delivered
2817,2023-03-10,383,Kolkata,Kolkata_State,East,COD,7,Delivered
2818,2023-01-31,262,Kolkata,Kolkata_State,East,UPI,4,Delivered
2819,2023-12-07,137,Kolkata,Kolkata_State,East,COD,4,Delivered
2820,2023-03-12,164,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2821,2023-04-20,97,Kolkata,Kolkata_State,East,Credit Card,7,Delivered
2822,2023-04-20,51,Kolkata,Kolkata_State,East,Credit Card,5,Delivered
2823,2023-11-21,322,Kolkata,Kolkata_State,East,UPI,4,Delivered
2824,2023-03-07,440,Kolkata,Kolkata_State,East,UPI,5,Delivered
2825,2023-02-04,245,Kolkata,Kolkata_State,East,Credit Card,4,Delivered
